"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Sengkang","Lorong Halus North",1.3816782387,103.910768652,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.12078061646032
"Sengkang","Lorong Halus North",1.3816782387,103.910768652,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.37019717040242
"Sengkang","Lorong Halus North",1.3816782387,103.910768652,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.70288668454363
"Sengkang","Lorong Halus North",1.3816782387,103.910768652,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.77610819982408
"Sengkang","Lorong Halus North",1.3816782387,103.910768652,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.26944692018077
"Sengkang","Rivervale",1.38761273787,103.905003547,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.2235856661877
"Sengkang","Rivervale",1.38761273787,103.905003547,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,1.45644195718116
"Sengkang","Rivervale",1.38761273787,103.905003547,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.22075038389777
"Sengkang","Rivervale",1.38761273787,103.905003547,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.60297648444293
"Sengkang","Rivervale",1.38761273787,103.905003547,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,5.05973983108036
"Sengkang","Sengkang Town Centre",1.39159521894,103.897691046,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0.29801093494093
"Sengkang","Sengkang Town Centre",1.39159521894,103.897691046,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,0.559994482244558
"Sengkang","Sengkang Town Centre",1.39159521894,103.897691046,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,1.69107094961015
"Sengkang","Sengkang Town Centre",1.39159521894,103.897691046,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.55138521377623
"Sengkang","Sengkang Town Centre",1.39159521894,103.897691046,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,5.97167815437685
"Sengkang","Sengkang West",1.39553474794,103.863150921,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.926837978095
"Sengkang","Sengkang West",1.39553474794,103.863150921,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,3.02937382630521
"Sengkang","Sengkang West",1.39553474794,103.863150921,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.49538691782763
"Sengkang","Sengkang West",1.39553474794,103.863150921,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.59364955557842
"Sengkang","Sengkang West",1.39553474794,103.863150921,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.04702055452535
"Serangoon","Lorong Chuan",1.34847121217,103.863220599,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.59210668232265
"Serangoon","Lorong Chuan",1.34847121217,103.863220599,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,3.48206762252154
"Serangoon","Lorong Chuan",1.34847121217,103.863220599,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.54573515114601
"Serangoon","Lorong Chuan",1.34847121217,103.863220599,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.56037413294045
"Serangoon","Lorong Chuan",1.34847121217,103.863220599,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.77773462860222
"Serangoon","Seletar Hills",1.38347519094,103.866358859,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.16633293123836
"Serangoon","Seletar Hills",1.38347519094,103.866358859,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,2.4913000931324
"Serangoon","Seletar Hills",1.38347519094,103.866358859,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.94671234259803
"Serangoon","Seletar Hills",1.38347519094,103.866358859,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.39303000249879
"Serangoon","Seletar Hills",1.38347519094,103.866358859,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.4146925708405
"Serangoon","Serangoon Central",1.35223303902,103.870675244,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.33462747890326
"Serangoon","Serangoon Central",1.35223303902,103.870675244,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.88104333406477
"Serangoon","Serangoon Central",1.35223303902,103.870675244,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,3.71080712037737
"Serangoon","Serangoon Central",1.35223303902,103.870675244,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.72343701652212
"Serangoon","Serangoon Central",1.35223303902,103.870675244,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.06747836707044
"Serangoon","Serangoon Garden",1.3627383542,103.866662838,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.65276117793716
"Serangoon","Serangoon Garden",1.3627383542,103.866662838,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,2.66113344384524
"Serangoon","Serangoon Garden",1.3627383542,103.866662838,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.02744811561101
"Serangoon","Serangoon Garden",1.3627383542,103.866662838,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.22237935038163
"Serangoon","Serangoon Garden",1.3627383542,103.866662838,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.63344472884623
"Serangoon","Serangoon North",1.37438117314,103.873384136,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,1.62584285996868
"Serangoon","Serangoon North",1.37438117314,103.873384136,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.83049340570715
"Serangoon","Serangoon North",1.37438117314,103.873384136,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,3.06414372807994
"Serangoon","Serangoon North",1.37438117314,103.873384136,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.19950100195796
"Serangoon","Serangoon North",1.37438117314,103.873384136,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.33310303091186
"Serangoon","Serangoon North Industrial Estate",1.37478448736,103.864758529,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,2.10548351597495
"Serangoon","Serangoon North Industrial Estate",1.37478448736,103.864758529,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.47673567913456
"Serangoon","Serangoon North Industrial Estate",1.37478448736,103.864758529,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.77676888095774
"Serangoon","Serangoon North Industrial Estate",1.37478448736,103.864758529,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.95739257840298
"Serangoon","Serangoon North Industrial Estate",1.37478448736,103.864758529,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,4.04243521693846
"Serangoon","Upper Paya Lebar",1.34656679391,103.877047287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.3975547417293
"Serangoon","Upper Paya Lebar",1.34656679391,103.877047287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.96393399648059
"Serangoon","Upper Paya Lebar",1.34656679391,103.877047287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.20393086302015
"Serangoon","Upper Paya Lebar",1.34656679391,103.877047287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.86266311934277
"Serangoon","Upper Paya Lebar",1.34656679391,103.877047287,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,4.07031097375247
"Simpang","Pulau Seletar",1.4435442755,103.864868488,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,3.09870965753912
"Simpang","Pulau Seletar",1.4435442755,103.864868488,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,3.52784540604101
"Simpang","Pulau Seletar",1.4435442755,103.864868488,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,4.39644665978881
"Simpang","Pulau Seletar",1.4435442755,103.864868488,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,4.68564157224809
"Simpang","Pulau Seletar",1.4435442755,103.864868488,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,6.27522354665618
"Simpang","Simpang North",1.44716140515,103.845797553,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,1.94593388027243
"Simpang","Simpang North",1.44716140515,103.845797553,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,2.5402770185091
"Simpang","Simpang North",1.44716140515,103.845797553,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,2.60977521724697
"Simpang","Simpang North",1.44716140515,103.845797553,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,3.44457778690947
"Simpang","Simpang North",1.44716140515,103.845797553,"WOODLANDS HEALTH",1.425362,103.795606,6.08310782414401
"Simpang","Simpang South",1.4344660461,103.856393596,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,1.85211528698154
"Simpang","Simpang South",1.4344660461,103.856393596,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,2.18297622348657
"Simpang","Simpang South",1.4344660461,103.856393596,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,3.03250771922571
"Simpang","Simpang South",1.4344660461,103.856393596,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,4.01398683480576
"Simpang","Simpang South",1.4344660461,103.856393596,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,6.06141413075042
"Simpang","Tanjong Irau",1.45424160186,103.850927879,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,2.88879404209251
"Simpang","Tanjong Irau",1.45424160186,103.850927879,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,3.1820635912046
"Simpang","Tanjong Irau",1.45424160186,103.850927879,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,3.53811846610949
"Simpang","Tanjong Irau",1.45424160186,103.850927879,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,4.39319349774091
"Simpang","Tanjong Irau",1.45424160186,103.850927879,"WOODLANDS HEALTH",1.425362,103.795606,6.93753816876262
"Singapore River","Boat Quay",1.28735460113,103.848189061,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.29576230503447
"Singapore River","Boat Quay",1.28735460113,103.848189061,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.53936600908082
"Singapore River","Boat Quay",1.28735460113,103.848189061,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.60024455080232
"Singapore River","Boat Quay",1.28735460113,103.848189061,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.41028472798062
"Singapore River","Boat Quay",1.28735460113,103.848189061,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.49539310689563
"Singapore River","Clarke Quay",1.28959933636,103.844579166,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.22712082917046
"Singapore River","Clarke Quay",1.28959933636,103.844579166,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.41121839872035
"Singapore River","Clarke Quay",1.28959933636,103.844579166,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.3637903626686
"Singapore River","Clarke Quay",1.28959933636,103.844579166,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.05049436105229
"Singapore River","Clarke Quay",1.28959933636,103.844579166,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.43093382820041
"Singapore River","Robertson Quay",1.29032908346,103.836778913,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.1802742312485
"Singapore River","Robertson Quay",1.29032908346,103.836778913,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.18496541646641
"Singapore River","Robertson Quay",1.29032908346,103.836778913,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.23029871854295
"Singapore River","Robertson Quay",1.29032908346,103.836778913,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.5384384216222
"Singapore River","Robertson Quay",1.29032908346,103.836778913,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.61730802010873
"Southern Islands","Sentosa",1.24972128593,103.829669992,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.42015679966222
"Southern Islands","Sentosa",1.24972128593,103.829669992,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.52666548053954
"Southern Islands","Sentosa",1.24972128593,103.829669992,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.05980119174469
"Southern Islands","Sentosa",1.24972128593,103.829669992,"ALEXANDRA HOSPITAL",1.286829,103.802524,5.11197592148043
"Southern Islands","Sentosa",1.24972128593,103.829669992,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,6.28072997340632
"Straits View","Straits View",1.27125165978,103.858773194,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.38682951220174
"Straits View","Straits View",1.27125165978,103.858773194,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.62964194779848
"Straits View","Straits View",1.27125165978,103.858773194,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,4.57685786571894
"Straits View","Straits View",1.27125165978,103.858773194,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.79057732170379
"Straits View","Straits View",1.27125165978,103.858773194,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,5.07139028813059
"Sungei Kadut","Gali Batu",1.39998843475,103.762915338,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,1.87989646779432
"Sungei Kadut","Gali Batu",1.39998843475,103.762915338,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,2.30129109872503
"Sungei Kadut","Gali Batu",1.39998843475,103.762915338,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,3.74796560518413
"Sungei Kadut","Gali Batu",1.39998843475,103.762915338,"WOODLANDS HEALTH",1.425362,103.795606,4.60063234020812
"Sungei Kadut","Gali Batu",1.39998843475,103.762915338,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.53937403459987
"Sungei Kadut","Kranji",1.43432802308,103.759335871,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,1.89540462820178
"Sungei Kadut","Kranji",1.43432802308,103.759335871,"WOODLANDS HEALTH",1.425362,103.795606,4.1532350316461
"Sungei Kadut","Kranji",1.43432802308,103.759335871,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,5.68875558106471
"Sungei Kadut","Kranji",1.43432802308,103.759335871,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,5.8351015149066
"Sungei Kadut","Kranji",1.43432802308,103.759335871,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,7.23727857917381
"Sungei Kadut","Pang Sua",1.41262047352,103.748272494,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,3.39171213884815
"Sungei Kadut","Pang Sua",1.41262047352,103.748272494,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,3.563661557794
"Sungei Kadut","Pang Sua",1.41262047352,103.748272494,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,3.70573783711724
"Sungei Kadut","Pang Sua",1.41262047352,103.748272494,"WOODLANDS HEALTH",1.425362,103.795606,5.44904308504326
"Sungei Kadut","Pang Sua",1.41262047352,103.748272494,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,6.72323898066219
"Sungei Kadut","Reservoir View",1.43174231316,103.746758594,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,3.25856925004441
"Sungei Kadut","Reservoir View",1.43174231316,103.746758594,"WOODLANDS HEALTH",1.425362,103.795606,5.47604755504945
"Sungei Kadut","Reservoir View",1.43174231316,103.746758594,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,5.52322749762321
"Sungei Kadut","Reservoir View",1.43174231316,103.746758594,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,5.62482164569108
"Sungei Kadut","Reservoir View",1.43174231316,103.746758594,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,8.66456061950905
"Sungei Kadut","Turf Club",1.41878066207,103.763539581,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,1.94737963077154
"Sungei Kadut","Turf Club",1.41878066207,103.763539581,"WOODLANDS HEALTH",1.425362,103.795606,3.63887149145199
"Sungei Kadut","Turf Club",1.41878066207,103.763539581,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,3.96732826990001
"Sungei Kadut","Turf Club",1.41878066207,103.763539581,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,4.24597384503359
"Sungei Kadut","Turf Club",1.41878066207,103.763539581,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,7.36727536727862
"Tampines","Simei",1.34067417214,103.954004608,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0.455541816515797
"Tampines","Simei",1.34067417214,103.954004608,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.07955677274545
"Tampines","Simei",1.34067417214,103.954004608,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,2.82008508967236
"Tampines","Simei",1.34067417214,103.954004608,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,3.72320245923122
"Tampines","Simei",1.34067417214,103.954004608,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,6.60438084635283
"Tampines","Tampines East",1.35443512161,103.951233066,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0.670900833330757
"Tampines","Tampines East",1.35443512161,103.951233066,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,1.54864115636132
"Tampines","Tampines East",1.35443512161,103.951233066,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.16343684085373
"Tampines","Tampines East",1.35443512161,103.951233066,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,3.66183773997383
"Tampines","Tampines East",1.35443512161,103.951233066,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,7.1031668335818
"Tampines","Tampines North",1.36624467651,103.939025652,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,1.24026821195954
"Tampines","Tampines North",1.36624467651,103.939025652,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.32388969116388
"Tampines","Tampines North",1.36624467651,103.939025652,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.10051873835548
"Tampines","Tampines North",1.36624467651,103.939025652,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,4.37767778208463
"Tampines","Tampines North",1.36624467651,103.939025652,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.54330220121952
"Tampines","Tampines West",1.34852869264,103.93594924,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,1.51697241140203
"Tampines","Tampines West",1.34852869264,103.93594924,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,1.78627847929387
"Tampines","Tampines West",1.34852869264,103.93594924,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,2.37829210722449
"Tampines","Tampines West",1.34852869264,103.93594924,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,3.11649984630705
"Tampines","Tampines West",1.34852869264,103.93594924,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.71778288571732
"Tampines","Xilin",1.32924702779,103.969095689,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,2.47692768216002
"Tampines","Xilin",1.32924702779,103.969095689,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,4.0605451616867
"Tampines","Xilin",1.32924702779,103.969095689,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,4.08842632777645
"Tampines","Xilin",1.32924702779,103.969095689,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,5.45268764445111
"Tampines","Xilin",1.32924702779,103.969095689,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,7.36914253833992
"Tanglin","Chatsworth",1.29703461507,103.823402263,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,1.56215897967106
"Tanglin","Chatsworth",1.29703461507,103.823402263,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.42918703428275
"Tanglin","Chatsworth",1.29703461507,103.823402263,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.42940687504996
"Tanglin","Chatsworth",1.29703461507,103.823402263,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.58123182963555
"Tanglin","Chatsworth",1.29703461507,103.823402263,"ALEXANDRA HOSPITAL",1.286829,103.802524,2.58354144749097
"Tanglin","Nassim",1.3138608469,103.82435728,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.53830575806717
"Tanglin","Nassim",1.3138608469,103.82435728,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.54815777432353
"Tanglin","Nassim",1.3138608469,103.82435728,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.03526221308013
"Tanglin","Nassim",1.3138608469,103.82435728,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.38013047644861
"Tanglin","Nassim",1.3138608469,103.82435728,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.8633914583396
"Tanglin","Ridout",1.30343427502,103.811468698,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,1.21258200543348
"Tanglin","Ridout",1.30343427502,103.811468698,"ALEXANDRA HOSPITAL",1.286829,103.802524,2.09714311707406
"Tanglin","Ridout",1.30343427502,103.811468698,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.2466128021488
"Tanglin","Ridout",1.30343427502,103.811468698,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,3.3581688141289
"Tanglin","Ridout",1.30343427502,103.811468698,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.85083100081748
"Tanglin","Tyersall",1.31458674408,103.812945338,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.16477033445493
"Tanglin","Tyersall",1.31458674408,103.812945338,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.29677614652847
"Tanglin","Tyersall",1.31458674408,103.812945338,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.41883870758657
"Tanglin","Tyersall",1.31458674408,103.812945338,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.73928871402364
"Tanglin","Tyersall",1.31458674408,103.812945338,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.81699881316323
"Tengah","Tengah",1.36384254021,103.728753977,"JURONG POLYCLINIC",1.350189,103.730642,1.53264284634015
"Tengah","Tengah",1.36384254021,103.728753977,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.59605763335705
"Tengah","Tengah",1.36384254021,103.728753977,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,3.31045919405108
"Tengah","Tengah",1.36384254021,103.728753977,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.73167500331987
"Tengah","Tengah",1.36384254021,103.728753977,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,4.17824904546651
"Toa Payoh","Bidadari",1.34110393554,103.874944713,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.90860156213856
"Toa Payoh","Bidadari",1.34110393554,103.874944713,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,2.75253746451047
"Toa Payoh","Bidadari",1.34110393554,103.874944713,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.22408593683636
"Toa Payoh","Bidadari",1.34110393554,103.874944713,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.61150843337676
"Toa Payoh","Bidadari",1.34110393554,103.874944713,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.89601235796039
"Toa Payoh","Boon Teck",1.33526864187,103.853025159,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0.66371889734879
"Toa Payoh","Boon Teck",1.33526864187,103.853025159,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.7193733659599
"Toa Payoh","Boon Teck",1.33526864187,103.853025159,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.1534234905142
"Toa Payoh","Boon Teck",1.33526864187,103.853025159,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.80988714706843
"Toa Payoh","Boon Teck",1.33526864187,103.853025159,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.18192962504541
"Toa Payoh","Braddell",1.34053896496,103.849596891,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.22274049588241
"Toa Payoh","Braddell",1.34053896496,103.849596891,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.14989805546806
"Toa Payoh","Braddell",1.34053896496,103.849596891,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.83454898296602
"Toa Payoh","Braddell",1.34053896496,103.849596891,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.32855669691053
"Toa Payoh","Braddell",1.34053896496,103.849596891,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,3.8006681636981
"Toa Payoh","Joo Seng",1.33659746641,103.882326553,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,1.96585937207281
"Toa Payoh","Joo Seng",1.33659746641,103.882326553,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.60336429665203
